127.0.0.1 - - [23/Dec/2023:12:49:35 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/vendor/bootstrap/dist/js/bootstrap.min.js.map HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/vendor/jarallax/dist/jarallax.min.js.map HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/vendor/onscreen/dist/dist/on-screen.umd.min.map HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/resources/vendor/@fortawesome/fontawesome-free/webfonts/fa-regular-400.woff2 HTTP/1.1" 200 13584
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/resources/vendor/@fortawesome/fontawesome-free/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 75728
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/news HTTP/1.1" 200 21831
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/news?query=%ED%99%98%EA%B2%BD%EB%AC%B8%EC%A0%9C%2C%20%ED%83%84%EC%86%8C&maxResults=6 HTTP/1.1" 200 8206
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/resources/assets/img/brand/%ED%99%98%EA%B2%BD%EB%B6%80.png HTTP/1.1" 200 4424
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/resources/vendor/@fortawesome/fontawesome-free/css/all.min.css HTTP/1.1" 200 71815
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/resources/assets/img/brand/carina_logo.png HTTP/1.1" 200 48815
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/resources/assets/img/brand/%ED%95%9C%EA%B5%AD%EA%B8%B0%ED%9B%84%ED%99%98%EA%B2%BD%20%EB%84%A4%ED%8A%B8%EC%9B%8C%ED%81%AC.png HTTP/1.1" 200 8517
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/resources/assets/img/brand/%EA%B8%B0%ED%9B%84%ED%96%89%EB%8F%99%201.5.png HTTP/1.1" 200 6739
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/css/neumorphism.css HTTP/1.1" 200 682900
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/vendor/jquery/dist/jquery.min.js HTTP/1.1" 200 89493
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/vendor/popper.js/dist/umd/popper.min.js HTTP/1.1" 200 21257
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/vendor/bootstrap/dist/js/bootstrap.min.js HTTP/1.1" 200 58072
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/vendor/headroom.js/dist/headroom.min.js HTTP/1.1" 200 4403
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/vendor/onscreen/dist/on-screen.umd.min.js HTTP/1.1" 200 6714
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/vendor/nouislider/distribute/nouislider.min.js HTTP/1.1" 200 22052
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/vendor/bootstrap-datepicker/dist/js/bootstrap-datepicker.min.js HTTP/1.1" 200 33693
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/vendor/waypoints/lib/jquery.waypoints.min.js HTTP/1.1" 200 9028
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/vendor/jarallax/dist/jarallax.min.js HTTP/1.1" 200 15211
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/vendor/jquery.counterup/jquery.counterup.min.js HTTP/1.1" 200 2182
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/vendor/jquery-countdown/dist/jquery.countdown.min.js HTTP/1.1" 200 5339
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/vendor/prismjs/prism.js HTTP/1.1" 200 24832
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/assets/js/neumorphism.js HTTP/1.1" 200 12781
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/vendor/smooth-scroll/dist/smooth-scroll.polyfills.min.js HTTP/1.1" 200 6563
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/news HTTP/1.1" 200 21831
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/resources/vendor/@fortawesome/fontawesome-free/webfonts/fa-regular-400.woff2 HTTP/1.1" 200 13584
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/resources/vendor/@fortawesome/fontawesome-free/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 75728
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/vendor/popper.js/dist/umd/popper.min.js.map HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/vendor/bootstrap/dist/js/bootstrap.min.js.map HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/vendor/onscreen/dist/dist/on-screen.umd.min.map HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/vendor/jarallax/dist/jarallax.min.js.map HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/resources/vendor/@fortawesome/fontawesome-free/css/all.min.css HTTP/1.1" 200 71815
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/resources/vendor/@fortawesome/fontawesome-free/webfonts/fa-regular-400.woff HTTP/1.1" 200 8192
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/css/neumorphism.css HTTP/1.1" 200 682900
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/resources/assets/img/brand/%ED%99%98%EA%B2%BD%EB%B6%80.png HTTP/1.1" 200 4424
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/resources/assets/img/brand/%EA%B8%B0%ED%9B%84%ED%96%89%EB%8F%99%201.5.png HTTP/1.1" 200 6739
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/resources/assets/img/brand/carina_logo.png HTTP/1.1" 200 48815
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/resources/assets/img/brand/%ED%95%9C%EA%B5%AD%EA%B8%B0%ED%9B%84%ED%99%98%EA%B2%BD%20%EB%84%A4%ED%8A%B8%EC%9B%8C%ED%81%AC.png HTTP/1.1" 200 8517
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/vendor/jquery/dist/jquery.min.js HTTP/1.1" 200 89493
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/vendor/popper.js/dist/umd/popper.min.js HTTP/1.1" 200 21257
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/vendor/bootstrap/dist/js/bootstrap.min.js HTTP/1.1" 200 58072
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/vendor/nouislider/distribute/nouislider.min.js HTTP/1.1" 200 22052
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/vendor/onscreen/dist/on-screen.umd.min.js HTTP/1.1" 200 6714
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/vendor/headroom.js/dist/headroom.min.js HTTP/1.1" 200 4403
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/vendor/bootstrap-datepicker/dist/js/bootstrap-datepicker.min.js HTTP/1.1" 200 33693
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/vendor/waypoints/lib/jquery.waypoints.min.js HTTP/1.1" 200 9028
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/vendor/jarallax/dist/jarallax.min.js HTTP/1.1" 200 15211
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/vendor/jquery.counterup/jquery.counterup.min.js HTTP/1.1" 200 2182
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/vendor/jquery-countdown/dist/jquery.countdown.min.js HTTP/1.1" 200 5339
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/vendor/prismjs/prism.js HTTP/1.1" 200 24832
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/vendor/smooth-scroll/dist/smooth-scroll.polyfills.min.js HTTP/1.1" 200 6563
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/assets/js/neumorphism.js HTTP/1.1" 200 12781
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/vendor/popper.js/dist/umd/popper.min.js.map HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/vendor/bootstrap/dist/js/bootstrap.min.js.map HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/vendor/jarallax/dist/jarallax.min.js.map HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/vendor/onscreen/dist/dist/on-screen.umd.min.map HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/resources/vendor/@fortawesome/fontawesome-free/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 75728
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/resources/vendor/@fortawesome/fontawesome-free/webfonts/fa-regular-400.woff2 HTTP/1.1" 200 13584
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/news HTTP/1.1" 200 21831
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/resources/vendor/@fortawesome/fontawesome-free/css/all.min.css HTTP/1.1" 200 71815
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/news?query=%ED%99%98%EA%B2%BD%EB%AC%B8%EC%A0%9C%2C%20%ED%83%84%EC%86%8C&maxResults=6 HTTP/1.1" 200 8206
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/resources/assets/img/brand/%ED%99%98%EA%B2%BD%EB%B6%80.png HTTP/1.1" 200 4424
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/resources/assets/img/brand/%EA%B8%B0%ED%9B%84%ED%96%89%EB%8F%99%201.5.png HTTP/1.1" 200 6739
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/resources/assets/img/brand/carina_logo.png HTTP/1.1" 200 48815
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/resources/assets/img/brand/%ED%95%9C%EA%B5%AD%EA%B8%B0%ED%9B%84%ED%99%98%EA%B2%BD%20%EB%84%A4%ED%8A%B8%EC%9B%8C%ED%81%AC.png HTTP/1.1" 200 8517
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/css/neumorphism.css HTTP/1.1" 200 682900
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/vendor/jquery/dist/jquery.min.js HTTP/1.1" 200 89493
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/vendor/popper.js/dist/umd/popper.min.js HTTP/1.1" 200 21257
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/vendor/onscreen/dist/on-screen.umd.min.js HTTP/1.1" 200 6714
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/vendor/headroom.js/dist/headroom.min.js HTTP/1.1" 200 4403
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/vendor/bootstrap/dist/js/bootstrap.min.js HTTP/1.1" 200 58072
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/vendor/nouislider/distribute/nouislider.min.js HTTP/1.1" 200 22052
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/vendor/waypoints/lib/jquery.waypoints.min.js HTTP/1.1" 200 9028
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/vendor/bootstrap-datepicker/dist/js/bootstrap-datepicker.min.js HTTP/1.1" 200 33693
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/vendor/jarallax/dist/jarallax.min.js HTTP/1.1" 200 15211
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/vendor/jquery.counterup/jquery.counterup.min.js HTTP/1.1" 200 2182
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/vendor/jquery-countdown/dist/jquery.countdown.min.js HTTP/1.1" 200 5339
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/vendor/smooth-scroll/dist/smooth-scroll.polyfills.min.js HTTP/1.1" 200 6563
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/assets/js/neumorphism.js HTTP/1.1" 200 12781
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/vendor/prismjs/prism.js HTTP/1.1" 200 24832
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/vendor/popper.js/dist/umd/popper.min.js.map HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/vendor/bootstrap/dist/js/bootstrap.min.js.map HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/vendor/onscreen/dist/dist/on-screen.umd.min.map HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/resources/vendor/@fortawesome/fontawesome-free/webfonts/fa-regular-400.woff2 HTTP/1.1" 200 13584
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/vendor/jarallax/dist/jarallax.min.js.map HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/resources/vendor/@fortawesome/fontawesome-free/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 75728
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/news HTTP/1.1" 200 21831
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/news?query=%ED%99%98%EA%B2%BD%EB%AC%B8%EC%A0%9C%2C%20%ED%83%84%EC%86%8C&maxResults=6 HTTP/1.1" 200 8206
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/resources/assets/img/brand/carina_logo.png HTTP/1.1" 200 48815
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/resources/vendor/@fortawesome/fontawesome-free/css/all.min.css HTTP/1.1" 200 71815
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/resources/assets/img/brand/%EA%B8%B0%ED%9B%84%ED%96%89%EB%8F%99%201.5.png HTTP/1.1" 200 6739
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/resources/assets/img/brand/%ED%95%9C%EA%B5%AD%EA%B8%B0%ED%9B%84%ED%99%98%EA%B2%BD%20%EB%84%A4%ED%8A%B8%EC%9B%8C%ED%81%AC.png HTTP/1.1" 200 8517
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/resources/assets/img/brand/%ED%99%98%EA%B2%BD%EB%B6%80.png HTTP/1.1" 200 4424
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/css/neumorphism.css HTTP/1.1" 200 682900
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/vendor/jquery/dist/jquery.min.js HTTP/1.1" 200 89493
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/vendor/popper.js/dist/umd/popper.min.js HTTP/1.1" 200 21257
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/vendor/bootstrap/dist/js/bootstrap.min.js HTTP/1.1" 200 58072
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/vendor/headroom.js/dist/headroom.min.js HTTP/1.1" 200 4403
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/vendor/onscreen/dist/on-screen.umd.min.js HTTP/1.1" 200 6714
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/vendor/jarallax/dist/jarallax.min.js HTTP/1.1" 200 15211
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/vendor/bootstrap-datepicker/dist/js/bootstrap-datepicker.min.js HTTP/1.1" 200 33693
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/vendor/jquery.counterup/jquery.counterup.min.js HTTP/1.1" 200 2182
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/vendor/jquery-countdown/dist/jquery.countdown.min.js HTTP/1.1" 200 5339
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/vendor/waypoints/lib/jquery.waypoints.min.js HTTP/1.1" 200 9028
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/vendor/nouislider/distribute/nouislider.min.js HTTP/1.1" 200 22052
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/assets/js/neumorphism.js HTTP/1.1" 200 12781
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/vendor/smooth-scroll/dist/smooth-scroll.polyfills.min.js HTTP/1.1" 200 6563
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/vendor/prismjs/prism.js HTTP/1.1" 200 24832
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/vendor/popper.js/dist/umd/popper.min.js.map HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/vendor/bootstrap/dist/js/bootstrap.min.js.map HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/vendor/onscreen/dist/dist/on-screen.umd.min.map HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/vendor/jarallax/dist/jarallax.min.js.map HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/resources/vendor/@fortawesome/fontawesome-free/webfonts/fa-regular-400.woff2 HTTP/1.1" 200 13584
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/resources/vendor/@fortawesome/fontawesome-free/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 75728
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /cbs/news?query=%ED%99%98%EA%B2%BD%EB%AC%B8%EC%A0%9C%2C%20%ED%83%84%EC%86%8C&maxResults=6 HTTP/1.1" 200 21831
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:23:35 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:24:58 +0900] "GET /cbs/ HTTP/1.1" 200 18084
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:24:58 +0900] "GET /cbs/resources/css/neumorphism.css HTTP/1.1" 304 -
127.0.0.1 - - [23/Dec/2023:15:28:47 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:28:54 +0900] "GET /cbs/simulater HTTP/1.1" 200 22640
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:28:54 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:28:55 +0900] "GET /cbs/ HTTP/1.1" 200 18039
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:29:08 +0900] "GET /cbs/vendor/onscreen/dist/dist/on-screen.umd.min.map HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:29:08 +0900] "GET /cbs/vendor/popper.js/dist/umd/popper.min.js.map HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:29:08 +0900] "GET /cbs/vendor/jarallax/dist/jarallax.min.js.map HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:29:08 +0900] "GET /cbs/vendor/bootstrap/dist/js/bootstrap.min.js.map HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:55:19 +0900] "GET /cbs/simulater HTTP/1.1" 200 22640
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:55:19 +0900] "GET /cbs/css/neumorphism.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:55:19 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:55:41 +0900] "GET /cbs/result HTTP/1.1" 200 87263
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:55:41 +0900] "GET /cbs/resources/js/html2canvas.js HTTP/1.1" 200 382445
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:55:41 +0900] "GET /cbs/resources/js/jspdf.min.js HTTP/1.1" 200 307591
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:55:44 +0900] "POST /cbs/getTotal HTTP/1.1" 200 131
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:56:13 +0900] "GET /cbs/report HTTP/1.1" 200 40271
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:56:13 +0900] "GET /cbs/assets/img/report/TV.png HTTP/1.1" 200 2935
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:56:13 +0900] "GET /cbs/assets/img/report/%EB%82%9C%EB%B0%A9.png HTTP/1.1" 200 4999
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:56:13 +0900] "GET /cbs/assets/img/report/%EB%B3%B4%EC%9D%BC%EB%9F%AC.png HTTP/1.1" 200 4979
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:56:13 +0900] "GET /cbs/assets/img/report/%EC%A0%84%EA%B8%B0%EB%B0%A5%EC%86%A5.png HTTP/1.1" 200 3898
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:56:13 +0900] "GET /cbs/assets/img/report/%EC%84%B8%ED%83%81%EA%B8%B0.png HTTP/1.1" 200 3196
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:56:13 +0900] "GET /cbs/assets/img/report/%EB%83%89%EC%9E%A5%EA%B3%A0.png HTTP/1.1" 200 3067
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:56:13 +0900] "GET /cbs/assets/img/report/%EC%84%A0%ED%92%8D%EA%B8%B0.png HTTP/1.1" 200 4356
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:56:13 +0900] "GET /cbs/assets/img/report/%EC%A0%88%EC%88%98%EA%B8%B0.png HTTP/1.1" 200 3122
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:56:13 +0900] "GET /cbs/assets/img/report/%EC%84%A4%EA%B1%B0%EC%A7%80.png HTTP/1.1" 200 3773
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:56:13 +0900] "GET /cbs/assets/img/favicon/favicon-32x32.png HTTP/1.1" 200 1775
0:0:0:0:0:0:0:1 - - [23/Dec/2023:15:56:13 +0900] "GET /cbs/assets/img/favicon/site.webmanifest HTTP/1.1" 200 446
